ID,assignee,organization_x,assignee_id,name,assignee_id1,location_id1,organization_y,assignee_id2,location_id2
392186,93404bea-266c-4c9d-947e-af673fca6ab5,Migada,d7c6dc86-d92e-4f9c-92f6-ea5b192cfb11,"Migada, Inc.",93404bea-266c-4c9d-947e-af673fca6ab5,198b0c3f-16c8-11ed-9b5f-1234bde3cd05,"Migada, Inc.",d7c6dc86-d92e-4f9c-92f6-ea5b192cfb11,fed9a9a6-cb8e-11eb-9615-121df0c29c1e
392187,93408f69-c49e-492a-850b-0979853932d9,Clinton Nursery,e9c219cb-a25c-4920-abeb-e7f88649c314,Clinton Nursery Incorporated,93408f69-c49e-492a-850b-0979853932d9,d22eb295-16c7-11ed-9b5f-1234bde3cd05,"Clinton Nursery, Inc.",e9c219cb-a25c-4920-abeb-e7f88649c314,41a8f51d-cb8e-11eb-9615-121df0c29c1e
392256,9358966a-1933-409b-aed3-b92630b1a923,Victoreen,b0b803d9-fcbd-46fa-8476-61362440c447,Vln Corporation,9358966a-1933-409b-aed3-b92630b1a923,1ac6cccb-16c8-11ed-9b5f-1234bde3cd05,"Victoreen, Inc.",b0b803d9-fcbd-46fa-8476-61362440c447,ff50796b-cb8e-11eb-9615-121df0c29c1e
392265,935a46e8-0d89-4a32-b458-a9fe8fc5f26c,Orion Therapeutic Systems,5ecf1560-b8c0-4063-a4e5-58714418dca3,"Orion Therapeutic Systems, Inc.",935a46e8-0d89-4a32-b458-a9fe8fc5f26c,92237ca2-16c8-11ed-9b5f-1234bde3cd05,"Orion Therapeutic Systems, Inc.",5ecf1560-b8c0-4063-a4e5-58714418dca3,fe67d7f9-cb8f-11eb-9615-121df0c29c1e
392268,935c5774-55be-4248-94c8-d04ff72b4255,Wingo And Wingo,63b75431-3020-49e0-95e0-9656d41855b4,"Wingo & Wingo, Inc.",935c5774-55be-4248-94c8-d04ff72b4255,c0c45d64-16c7-11ed-9b5f-1234bde3cd05,Wingo & Wingo Inc.,63b75431-3020-49e0-95e0-9656d41855b4,84618838-cbae-11eb-9615-121df0c29c1e
392286,93625d47-2322-43cd-8aec-0786c545d3c5,Entoleter,9fd4ec50-9123-4574-a21b-1246f5a1fd0f,"Entoleter, Inc.",93625d47-2322-43cd-8aec-0786c545d3c5,0cd1778a-16c8-11ed-9b5f-1234bde3cd05,"Entoleter, Inc.",9fd4ec50-9123-4574-a21b-1246f5a1fd0f,e2e4af0c-cb8e-11eb-9615-121df0c29c1e
392308,9368abca-ec57-46c3-be1b-e2520f60b6a2,Dearborn Fabricating And Engineering,0c780efd-6832-4d1b-be43-5ed6259d8241,Dearborn Fabricating & Engineering Corporation,9368abca-ec57-46c3-be1b-e2520f60b6a2,e7fe9e59-16c7-11ed-9b5f-1234bde3cd05,Dearborn Fabricating & Engineering Corp.,0c780efd-6832-4d1b-be43-5ed6259d8241,f15832f8-cb8e-11eb-9615-121df0c29c1e
392634,93d5ec9b-025c-475b-868a-08f1adb2faea,Becca Tools,73f3004d-e48d-4622-81b8-29aa45eab7c2,"Becca Tools, Incorporated",93d5ec9b-025c-475b-868a-08f1adb2faea,8f3a3ec0-16c8-11ed-9b5f-1234bde3cd05,"Becca Tools, Inc.",73f3004d-e48d-4622-81b8-29aa45eab7c2,e8209960-cb90-11eb-9615-121df0c29c1e
393217,941fc084-f511-4aa3-98e8-34edf0e4a259,Industrial Research Development,1d98d624-763c-4d07-aede-6ce4ecab4ee4,Industrial Research And Development Inc.,941fc084-f511-4aa3-98e8-34edf0e4a259,ec925538-16c7-11ed-9b5f-1234bde3cd05,"Industrial Research Development, Inc.",1d98d624-763c-4d07-aede-6ce4ecab4ee4,b18c8be0-cb8e-11eb-9615-121df0c29c1e
393229,94256ab5-4e37-4915-bc13-b054a4281b55,RJ Liebe Athletic Lettering,b88483b6-3f57-49b8-8445-7798f9326135,R. J. Liebe Athletic Lettering Company,94256ab5-4e37-4915-bc13-b054a4281b55,8bf5b0c0-16c8-11ed-9b5f-1234bde3cd05,R.J. Liebe Athletic Lettering Company,b88483b6-3f57-49b8-8445-7798f9326135,fe490ec8-cb90-11eb-9615-121df0c29c1e
393489,9477bc1f-fe15-4a9a-8cfe-730e2d30375c,The Perfect Parts,b0f57104-8ec8-4254-bcb3-64c61b89ddd9,"Perfect Parts Company, Inc.",9477bc1f-fe15-4a9a-8cfe-730e2d30375c,99a9a88c-16c8-11ed-9b5f-1234bde3cd05,The Perfect Parts Company,b0f57104-8ec8-4254-bcb3-64c61b89ddd9,cc545a76-cb8f-11eb-9615-121df0c29c1e
393594,9491a0db-66e6-43f7-b2c3-bc59b2f8f367,Androscore,acfa1a5e-fa40-4849-81bf-8ffc5310ae1a,Androscore Corporation,9491a0db-66e6-43f7-b2c3-bc59b2f8f367,ca621d1b-16c7-11ed-9b5f-1234bde3cd05,Androscore Corporation,acfa1a5e-fa40-4849-81bf-8ffc5310ae1a,5c8e67b9-cb8e-11eb-9615-121df0c29c1e
393614,9495cae2-6c46-4d33-9192-d42242fb8ec0,Siruis Enterprises,a292f2e2-d786-4217-9794-288d770fa687,Siruis Enterprises Inc.,9495cae2-6c46-4d33-9192-d42242fb8ec0,b49ca1be-16c7-11ed-9b5f-1234bde3cd05,Siruis Enterprises,a292f2e2-d786-4217-9794-288d770fa687,458440b3-cb8e-11eb-9615-121df0c29c1e
393622,94989ba6-2bd8-4bfa-aac9-b26984e8a390,Cordura Marketing,cb3c886d-ca60-49f3-aaef-9831b7f7d908,"Cordura Marketing, Inc.",94989ba6-2bd8-4bfa-aac9-b26984e8a390,e1c05366-16c7-11ed-9b5f-1234bde3cd05,"Cordura Marketing, Inc.",cb3c886d-ca60-49f3-aaef-9831b7f7d908,ee4d846b-cb8e-11eb-9615-121df0c29c1e
393626,949a7cfd-abb0-485a-89df-2d8fc27c3977,A Lighting And Ceiling Products,7f708823-75bb-4808-901e-ce271fb13aed,"Alp Lighting & Ceiling Products, Inc.",949a7cfd-abb0-485a-89df-2d8fc27c3977,e586567d-16c7-11ed-9b5f-1234bde3cd05,"A.L.P. Lighting & Ceiling Products, Inc.",7f708823-75bb-4808-901e-ce271fb13aed,9058d778-09bd-11ec-893a-12de62d610b1
394222,94e6a23b-8309-461d-bd33-924b98a0b4ba,Gossling Development,54f094e7-44a9-4313-ac5d-7bf7f38b1b2d,Gossling Development Corporation,94e6a23b-8309-461d-bd33-924b98a0b4ba,92237ca2-16c8-11ed-9b5f-1234bde3cd05,Gossling Development Corporation,54f094e7-44a9-4313-ac5d-7bf7f38b1b2d,fe67d7f9-cb8f-11eb-9615-121df0c29c1e
394274,94f8a35a-ab1d-40d3-884c-dcd11ba7bcf1,Zexel Torsen,6e2bcb91-a8d8-413a-9787-8c03ffb121c4,"Rbaj Holding, Inc.",94f8a35a-ab1d-40d3-884c-dcd11ba7bcf1,d929a955-16c7-11ed-9b5f-1234bde3cd05,Zexel Torsen Inc.,6e2bcb91-a8d8-413a-9787-8c03ffb121c4,ed8be594-09bd-11ec-893a-12de62d610b1
395911,950dbe1e-9529-4b2f-8e3a-16591326a169,RugbyDarby Group Companies,473fbb34-1486-46b1-b63d-a5bf003e8172,"The Rugby Group, Inc.",950dbe1e-9529-4b2f-8e3a-16591326a169,8cec5347-16c8-11ed-9b5f-1234bde3cd05,"Rugby-Darby Group Companies, Inc.",473fbb34-1486-46b1-b63d-a5bf003e8172,f179171b-09bd-11ec-893a-12de62d610b1
397568,9531df6e-1fc7-46b9-91f8-51bb8186945c,KohINoor Rapidograph,c6036dd3-04ad-4a07-b709-7209c1a8b20a,"Koh-I-Noor Rapidograph, Inc.",9531df6e-1fc7-46b9-91f8-51bb8186945c,0474875d-16c8-11ed-9b5f-1234bde3cd05,"Koh-I-Noor Rapidograph, Inc.",c6036dd3-04ad-4a07-b709-7209c1a8b20a,40f91b70-cb8f-11eb-9615-121df0c29c1e
397646,953f728c-fe1a-4e56-ac00-f27ee4661598,Natvar Holdings,265c7578-57e9-4b4a-82db-ceeec5732683,Natvar Holdings Inc.,953f728c-fe1a-4e56-ac00-f27ee4661598,0e262fe5-16c8-11ed-9b5f-1234bde3cd05,"Natvar Holdings, Inc.",265c7578-57e9-4b4a-82db-ceeec5732683,8bbf29f5-cb8e-11eb-9615-121df0c29c1e
397682,954d029b-fe31-49c5-b924-ea0df9f5dd03,Stryker Orthopaedics,0ce5ef95-ad54-4d90-bf1f-472ce77d2ec0,Howmedica Osteonics Corp.,954d029b-fe31-49c5-b924-ea0df9f5dd03,0f2fe6bd-16c8-11ed-9b5f-1234bde3cd05,Stryker Orthopaedics,0ce5ef95-ad54-4d90-bf1f-472ce77d2ec0,b016adcf-cb8e-11eb-9615-121df0c29c1e
397734,955ed3b9-f01a-407c-a276-e233322aab12,Wolfco Group,c705b57e-dd6f-433c-87c1-14ae7baea62c,"Wolfco Group, Inc.",955ed3b9-f01a-407c-a276-e233322aab12,f0676308-16c7-11ed-9b5f-1234bde3cd05,"Wolfco Group, Inc.",c705b57e-dd6f-433c-87c1-14ae7baea62c,fc17968d-cb8e-11eb-9615-121df0c29c1e
398465,958e772b-538a-4e1b-9323-2cfcfc2be352,The Second Power,8fb1bc9c-87b9-4550-ac21-ffb711c602da,Second Power Courier Inc.,958e772b-538a-4e1b-9323-2cfcfc2be352,5a4dc2e5-16c8-11ed-9b5f-1234bde3cd05,"The Second Power, Inc.",8fb1bc9c-87b9-4550-ac21-ffb711c602da,3c785461-cb8e-11eb-9615-121df0c29c1e
398526,95a30710-a05a-4931-b5d0-34273c718146,EF Johnson,beba4914-ccd0-43b3-8026-f26c73f7eaf9,E. F. Johnson Company,95a30710-a05a-4931-b5d0-34273c718146,df2b44e2-16c7-11ed-9b5f-1234bde3cd05,E.F. Johnson Company,beba4914-ccd0-43b3-8026-f26c73f7eaf9,aa332978-cb8e-11eb-9615-121df0c29c1e
398561,95b2afa8-b637-471b-8067-f891df37755e,Hancock Medical,77b3ea1f-8033-49e1-ab31-22577e2068d5,"Portage Legacy, Inc.",95b2afa8-b637-471b-8067-f891df37755e,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05,"Hancock Medical, Inc.",77b3ea1f-8033-49e1-ab31-22577e2068d5,ff4c2272-cb8e-11eb-9615-121df0c29c1e
398583,95bc36c2-227a-421c-b0dd-efd685e959dd,Healthware,0f98f2e3-2494-4c21-9368-89659b673dcb,Healthware Corporation,95bc36c2-227a-421c-b0dd-efd685e959dd,fa3555dc-16c7-11ed-9b5f-1234bde3cd05,Healthware Corporation,0f98f2e3-2494-4c21-9368-89659b673dcb,d44d9f7d-cb8f-11eb-9615-121df0c29c1e
398650,95d1a7a6-ea2d-4c57-85b1-c6589673a3b3,F W Jordan And Sons,b9eee106-fed0-45c9-97d8-9a4ad1f64f22,"J. J. & S. J., Inc.",95d1a7a6-ea2d-4c57-85b1-c6589673a3b3,4cc237bf-16c8-11ed-9b5f-1234bde3cd05,"F. W. Jordan & Sons, Inc.",b9eee106-fed0-45c9-97d8-9a4ad1f64f22,fa0955ad-cb8f-11eb-9615-121df0c29c1e
398782,95f7d5a0-a3f9-451c-90d6-1935b6534982,Samuel Strapping Systems,220f1fb8-292c-40fa-92a3-1326b54c5736,"Samuel Strapping Systems, Inc.",95f7d5a0-a3f9-451c-90d6-1935b6534982,f8bc137b-16c7-11ed-9b5f-1234bde3cd05,"Samuel Strapping Systems, Inc.",220f1fb8-292c-40fa-92a3-1326b54c5736,f83345ad-cb8e-11eb-9615-121df0c29c1e
398792,95fdafba-7a67-411f-99cf-54ec28ac1f3d,For Your Eyes Only,d47b2315-bf77-4e32-8120-e39e7d707b54,"For Your Eyes Only Optical Dispensary, Incorporated",95fdafba-7a67-411f-99cf-54ec28ac1f3d,e1c05366-16c7-11ed-9b5f-1234bde3cd05,"For Your Eyes Only, Inc.",d47b2315-bf77-4e32-8120-e39e7d707b54,ee4d846b-cb8e-11eb-9615-121df0c29c1e
419355,9655c194-4ec4-425d-b5f3-7042857d2178,Bearing Sliding,c3753748-057e-47de-b246-784231afc877,Bearing Sliding Inc.,9655c194-4ec4-425d-b5f3-7042857d2178,1d3ee21b-16c8-11ed-9b5f-1234bde3cd05,Bearing Sliding Inc.,c3753748-057e-47de-b246-784231afc877,70867e08-cb8e-11eb-9615-121df0c29c1e
419592,96a81296-aae4-457a-a940-9d782d91c921,Wilbrecht Electronics,14dc782a-7f55-445d-aa50-80e936712eec,"Wilbrecht Electronics, Inc.",96a81296-aae4-457a-a940-9d782d91c921,cb5e57a6-16c7-11ed-9b5f-1234bde3cd05,"Wilbrecht Electronics, Inc.",14dc782a-7f55-445d-aa50-80e936712eec,fcc06f51-09bd-11ec-893a-12de62d610b1
419617,96af5dbd-0175-494d-8941-f4829b12ada8,RR Regester Enterprises,7ec3ea1b-e78a-4e44-aaef-3a2f35731f9b,"R & R/Regester Enterprises, Incorporated",96af5dbd-0175-494d-8941-f4829b12ada8,dd045acb-16c7-11ed-9b5f-1234bde3cd05,"R&R Regester Enterprises, Inc.",7ec3ea1b-e78a-4e44-aaef-3a2f35731f9b,c2d8a729-cb8e-11eb-9615-121df0c29c1e
419671,96bc5493-5efb-47cc-a5a7-3a3692ddb5c3,Culbertson Industries,68498b34-8fdf-4c7f-9b85-5bcc01e16501,"Gulf Coast Industries, Inc.",96bc5493-5efb-47cc-a5a7-3a3692ddb5c3,a26e22db-16c8-11ed-9b5f-1234bde3cd05,Culbertson Industries Inc.,68498b34-8fdf-4c7f-9b85-5bcc01e16501,fb118380-cb8f-11eb-9615-121df0c29c1e
419708,96c917df-a703-4641-a581-ded86f7d82a6,Advocare International,cfc30ec4-9fe2-4ae4-b126-1d13cb91129b,"Advocare International, Llc",96c917df-a703-4641-a581-ded86f7d82a6,c8ea0862-16c7-11ed-9b5f-1234bde3cd05,"Advocare International, L.P.",cfc30ec4-9fe2-4ae4-b126-1d13cb91129b,d7c901e5-cb8e-11eb-9615-121df0c29c1e
419717,96caac42-7428-4a93-b45e-57aa0edf39d5,International Fabric Molders,c7fc6ee1-4b29-4d27-9fa5-cdd06034451e,"International Fabric Molders, Inc.",96caac42-7428-4a93-b45e-57aa0edf39d5,c3a0f610-16c7-11ed-9b5f-1234bde3cd05,"International Fabric Molders, Inc.",c7fc6ee1-4b29-4d27-9fa5-cdd06034451e,f2b65881-cb90-11eb-9615-121df0c29c1e
420934,96fc0967-f9fc-4de8-ad3f-7b9abf91b1ff,Jarke,43890754-f397-438c-916b-045b1cf87958,Jarke Western Corporation,96fc0967-f9fc-4de8-ad3f-7b9abf91b1ff,e1c05366-16c7-11ed-9b5f-1234bde3cd05,Jarke Corporation,43890754-f397-438c-916b-045b1cf87958,ee4d846b-cb8e-11eb-9615-121df0c29c1e
420935,96fc868b-859c-465f-8305-33789fb1d3b9,Philmon And Hart Laboratories,12c7ea67-b1b0-4f26-ab25-761418aff6bf,"Philmon & Hart Laboratories, Inc.",96fc868b-859c-465f-8305-33789fb1d3b9,78e61a1e-2f91-11ed-aea8-1234bde3cd05,"Philmon & Hart Laboratories, Incorporated",12c7ea67-b1b0-4f26-ab25-761418aff6bf,e54a9134-cb8e-11eb-9615-121df0c29c1e
421155,97098546-2de9-4b86-b627-fcd5966c49bd,Energent,0cbe541c-4be7-44e7-8a65-bc91b3572b1e,Energent Corporation,97098546-2de9-4b86-b627-fcd5966c49bd,198a920f-16c8-11ed-9b5f-1234bde3cd05,Energent Corporation,0cbe541c-4be7-44e7-8a65-bc91b3572b1e,f0d4dd16-cb90-11eb-9615-121df0c29c1e
421480,970df7be-a285-4bfe-a250-6e67b6c25d69,Pentair Electronic Packaging,0da3238e-fdb0-418a-930a-384ac07cfa92,Pentair Electronic Packaging Company,970df7be-a285-4bfe-a250-6e67b6c25d69,e09ff5e5-16c7-11ed-9b5f-1234bde3cd05,Pentair Electronic Packaging Company,0da3238e-fdb0-418a-930a-384ac07cfa92,f9d9dc93-cb8f-11eb-9615-121df0c29c1e
421658,974c6b46-001e-4a40-b984-704f3ca25c78,Electronized Chemicals,8b63e6d8-effe-4df6-9f4d-5ba0a3e125d1,Electronized Chemicals Corporation,974c6b46-001e-4a40-b984-704f3ca25c78,0a99a115-16c8-11ed-9b5f-1234bde3cd05,Electronized Chemicals Corporation,8b63e6d8-effe-4df6-9f4d-5ba0a3e125d1,9c4d2749-cb8e-11eb-9615-121df0c29c1e
421663,974ec4f6-5080-4d37-970c-cd859e91f447,Atlantic Construction Fabrics,4ab27725-36ea-4bb7-a8e3-e8c5871270d6,Atlantic Construction Fabrics Inc.,974ec4f6-5080-4d37-970c-cd859e91f447,3f9a4f99-16c8-11ed-9b5f-1234bde3cd05,"Atlantic Construction Fabrics, Inc.",4ab27725-36ea-4bb7-a8e3-e8c5871270d6,ebc6b11b-cb8f-11eb-9615-121df0c29c1e
421697,975b7002-8230-4ec2-a74f-a5c64a86bf7e,Andre Bieniarz,de445e7a-0447-45b4-ba06-d53bac3618a0,"Andre Bieniarz, M.D., A Professional Corporation",975b7002-8230-4ec2-a74f-a5c64a86bf7e,e1c05366-16c7-11ed-9b5f-1234bde3cd05,Andre Bieniarz,de445e7a-0447-45b4-ba06-d53bac3618a0,ee4d846b-cb8e-11eb-9615-121df0c29c1e
421753,976d9bde-05c3-478f-abdb-e0d4eeaa857c,Globe Automotive Industries,3936294a-2470-489d-9093-8db9082187e2,"Autoneum North America, Inc.",976d9bde-05c3-478f-abdb-e0d4eeaa857c,f442979f-16c7-11ed-9b5f-1234bde3cd05,"Globe Automotive Industries, Inc.",3936294a-2470-489d-9093-8db9082187e2,5189ba66-cb8e-11eb-9615-121df0c29c1e
421765,97727230-dbfd-493a-8afb-a3cf3d1e2ab9,Dawn L Billings,ac968f35-61aa-43be-bf7e-825f30a75630,"Dawn L. Billings, Inc.",97727230-dbfd-493a-8afb-a3cf3d1e2ab9,c6b2ecda-16c7-11ed-9b5f-1234bde3cd05,"Dawn L. Billings, Inc.",ac968f35-61aa-43be-bf7e-825f30a75630,c1744bd1-cb90-11eb-9615-121df0c29c1e
421966,97a2f61b-e911-424f-a4fc-8e48882cdcbd,Du Pont Tau Laboratories,528d1b1b-fb10-4575-be28-b9e9a68ee362,"Dupont Tau Laboratories, Inc.",97a2f61b-e911-424f-a4fc-8e48882cdcbd,047210f8-16c8-11ed-9b5f-1234bde3cd05,"Du Pont Tau Laboratories, Inc.",528d1b1b-fb10-4575-be28-b9e9a68ee362,ef8618f8-cb90-11eb-9615-121df0c29c1e
421998,97ac73c6-5fff-4d8b-bfb3-d7efbc727592,Abbacus,289d37ef-900b-4fcc-9ace-9dcb7c33a58e,Abbacus Group Incorporated,97ac73c6-5fff-4d8b-bfb3-d7efbc727592,e08bbb0c-16c7-11ed-9b5f-1234bde3cd05,"Abbacus, Inc.",289d37ef-900b-4fcc-9ace-9dcb7c33a58e,8c62207c-cb8f-11eb-9615-121df0c29c1e
422007,97af7cdd-0504-40d2-930b-78d06bf22ce5,Boreas Electronics,e045a937-5a85-4a53-884c-562d35548feb,"Boreas Electronics, Incorporated",97af7cdd-0504-40d2-930b-78d06bf22ce5,c584455c-16c7-11ed-9b5f-1234bde3cd05,"Boreas Electronics, Inc.",e045a937-5a85-4a53-884c-562d35548feb,82b61643-cb90-11eb-9615-121df0c29c1e
422086,97c0ddbe-39de-4c1e-a54b-37aeb78b2562,Cogsdill Tool Products,088a6d43-4d75-4008-bde8-9c0ef6372478,"Cogsdill Tool Products, Inc.",97c0ddbe-39de-4c1e-a54b-37aeb78b2562,ef03011d-16c7-11ed-9b5f-1234bde3cd05,"Cogsdill Tool Products, Inc.",088a6d43-4d75-4008-bde8-9c0ef6372478,fdcbd957-cb8e-11eb-9615-121df0c29c1e
422100,97c390e8-ecd8-43c6-a23c-43bdac5bf095,Thermal Conduction Engineering,897e1d31-b0d6-4854-a189-bfa4f6366dcd,Thermal Conduction Engineering Corp.,97c390e8-ecd8-43c6-a23c-43bdac5bf095,0aeb0b8d-16c8-11ed-9b5f-1234bde3cd05,Thermal Conduction Engineering Corporation,897e1d31-b0d6-4854-a189-bfa4f6366dcd,3c8d36f9-cb8e-11eb-9615-121df0c29c1e
422125,97cd877e-731f-402e-bfc9-f8ef95661d91,Hyduro,750fbaf1-9134-422d-9188-8bf68fe79b36,"Hyduro, Inc.",97cd877e-731f-402e-bfc9-f8ef95661d91,808619a7-16c8-11ed-9b5f-1234bde3cd05,"Hyduro, Inc.",750fbaf1-9134-422d-9188-8bf68fe79b36,ffe7bef3-cb8e-11eb-9615-121df0c29c1e
422249,97e3f30d-c8a2-40b4-963a-0634b58e7a19,Pea Tree Foundation,2b986258-c4e9-4506-960d-fd7b15e86254,Pea Tree Foundation L.L.C.,97e3f30d-c8a2-40b4-963a-0634b58e7a19,047210f8-16c8-11ed-9b5f-1234bde3cd05,Pea Tree Foundation L.L.C.,2b986258-c4e9-4506-960d-fd7b15e86254,ef8618f8-cb90-11eb-9615-121df0c29c1e
422324,97f86196-a192-4ca6-84e7-3757395c0f8a,Enterprise Industries,76cb5ab7-14df-4a42-b5cc-c265e72ff156,"Enterprise Associated Industries, Inc.",97f86196-a192-4ca6-84e7-3757395c0f8a,0c4c201e-16c8-11ed-9b5f-1234bde3cd05,"Enterprise Industries, Inc.",76cb5ab7-14df-4a42-b5cc-c265e72ff156,f8e028ec-cb8f-11eb-9615-121df0c29c1e
422349,97ff6b35-bf7f-40b4-9403-948012cfa17e,First Solar,c1dca5c1-b0a6-4334-8c2f-6a65ee673df4,"First Solar Contractors, Inc.",97ff6b35-bf7f-40b4-9403-948012cfa17e,f445e8fc-16c7-11ed-9b5f-1234bde3cd05,"First Solar, Inc.",c1dca5c1-b0a6-4334-8c2f-6a65ee673df4,ecedeef2-cb8f-11eb-9615-121df0c29c1e
422385,980d470e-8fea-4fa7-a3e3-3188161fcaa2,Wynn Oil,987125ee-121e-4e4f-babd-8821c48b83f6,Wynn Oil & Gas Company,980d470e-8fea-4fa7-a3e3-3188161fcaa2,198b26cf-16c8-11ed-9b5f-1234bde3cd05,Wynn Oil Company,987125ee-121e-4e4f-babd-8821c48b83f6,bad3d38b-cb8f-11eb-9615-121df0c29c1e
422488,982f3627-ef91-47d3-9016-fe00d8c62360,Thermoject,56bbfb5f-3635-43f5-ae6b-2336f729a1e6,"Thermoject, Inc.",982f3627-ef91-47d3-9016-fe00d8c62360,15865af0-16c8-11ed-9b5f-1234bde3cd05,"Thermoject, Inc.",56bbfb5f-3635-43f5-ae6b-2336f729a1e6,3ffc512a-cb8e-11eb-9615-121df0c29c1e
422499,98317926-90a5-4ecf-ba7f-6bd895b659af,Wheel Trueing Tool,33795610-da0d-4dd3-87a5-420bd1337a99,Wheel Trueing Tool Company,98317926-90a5-4ecf-ba7f-6bd895b659af,f03a5d3c-16c7-11ed-9b5f-1234bde3cd05,Wheel Trueing Tool Company,33795610-da0d-4dd3-87a5-420bd1337a99,9e7812a8-cb90-11eb-9615-121df0c29c1e
422571,984aba1c-d861-48a0-ae36-a278295c6a66,Sensortronics,1e828eed-28c9-40b9-99b1-779ce7735445,"Sensortronics Industries, Inc.",984aba1c-d861-48a0-ae36-a278295c6a66,198b2b86-16c8-11ed-9b5f-1234bde3cd05,Sensortronics,1e828eed-28c9-40b9-99b1-779ce7735445,ab4e0691-cb8e-11eb-9615-121df0c29c1e
422578,984c0a43-ca36-441a-aeae-ad8ae24a1592,Basic American,098c415d-f1eb-4b87-bc64-150bc18774ba,"Basic American Industries, Inc.",984c0a43-ca36-441a-aeae-ad8ae24a1592,4affd925-16c8-11ed-9b5f-1234bde3cd05,"Basic American, Inc.",098c415d-f1eb-4b87-bc64-150bc18774ba,e48c39ed-cb8f-11eb-9615-121df0c29c1e
422628,985a575c-d8f2-46c7-9f9c-61de2c9f475c,Radio Systems,149261f0-e901-4d13-8374-135ba178f136,Auto Radio Systems Corporation,985a575c-d8f2-46c7-9f9c-61de2c9f475c,1d3ec090-16c8-11ed-9b5f-1234bde3cd05,Radio Systems Corporation,149261f0-e901-4d13-8374-135ba178f136,b6a5c2ee-cb8f-11eb-9615-121df0c29c1e
422635,985ec47b-0154-48d1-975f-6c93a491f6ab,Puradyn Filter Technologies,8a5219a5-4e8c-4663-9bfd-7c9efcdd96f4,Puradyn Filter Technologies Incorporated,985ec47b-0154-48d1-975f-6c93a491f6ab,f5418252-16c7-11ed-9b5f-1234bde3cd05,"Puradyn Filter Technologies, Inc.",8a5219a5-4e8c-4663-9bfd-7c9efcdd96f4,da0d8008-cb8e-11eb-9615-121df0c29c1e
422671,986b9e3d-a052-4528-a131-737c5891a74b,Rialto Enterprises,d37f2822-891d-4a28-ba57-8dd3487799a5,"Rialto Enterprises, Ltd.",986b9e3d-a052-4528-a131-737c5891a74b,dba017d4-16c7-11ed-9b5f-1234bde3cd05,"Rialto Enterprises, Ltd.",d37f2822-891d-4a28-ba57-8dd3487799a5,3ce87f94-cb8e-11eb-9615-121df0c29c1e
422686,98755978-51c2-48f5-ad0c-e66c6ba47d98,Skavis,e1dc8ae3-4c9b-44b3-aa3b-dc1cb6844c9c,Skavis Corporation,98755978-51c2-48f5-ad0c-e66c6ba47d98,eee72582-16c7-11ed-9b5f-1234bde3cd05,Skavis Corporation,e1dc8ae3-4c9b-44b3-aa3b-dc1cb6844c9c,93b87f7e-cb8e-11eb-9615-121df0c29c1e
422926,989f0c56-88ce-425e-9c8f-12c2c7d2caea,StanleyBostitch,1473d34d-bdeb-46f6-9a37-5e31e85b6131,"Stanley-Bostitch, Inc.",989f0c56-88ce-425e-9c8f-12c2c7d2caea,0e272f08-16c8-11ed-9b5f-1234bde3cd05,"Stanley-Bostitch, Inc.",1473d34d-bdeb-46f6-9a37-5e31e85b6131,f375feae-cb90-11eb-9615-121df0c29c1e
423031,98c66f50-8af1-4acf-9644-47eb8a404f05,Sanford Redmond,1152333b-d83f-4ed1-97bb-08280b956cde,Sanford Redmond Inc.,98c66f50-8af1-4acf-9644-47eb8a404f05,0cbb1219-16c8-11ed-9b5f-1234bde3cd05,"Sanford Redmond, Inc.",1152333b-d83f-4ed1-97bb-08280b956cde,fe67d7f9-cb8f-11eb-9615-121df0c29c1e
423246,98e22100-8096-46ab-82c7-a96d73304757,Power Trends,0fbed858-dd4d-4374-b8a1-380068e6381a,"Power Trends, Inc.",98e22100-8096-46ab-82c7-a96d73304757,e7f3d823-16c7-11ed-9b5f-1234bde3cd05,"Power Trends, Inc.",0fbed858-dd4d-4374-b8a1-380068e6381a,bf48be30-cb8e-11eb-9615-121df0c29c1e
423266,98eb57ec-4e8a-40de-ba7b-5c6d0e3a3573,Patrick Alexander Company,a3e92e51-afaf-4b80-ab97-d4b6bbbe5570,"Patrick Alexander & Co., Inc.",98eb57ec-4e8a-40de-ba7b-5c6d0e3a3573,05dcd268-16c8-11ed-9b5f-1234bde3cd05,"Patrick Alexander, Co., Inc.",a3e92e51-afaf-4b80-ab97-d4b6bbbe5570,c832c126-09bd-11ec-893a-12de62d610b1
423406,99161ca2-3d9a-43b4-985f-1ea4614d2223,Alliance Orthopedic,f94db2ac-6103-4a6f-82a0-df82fdd96635,"Carnation Clinic, Inc.",99161ca2-3d9a-43b4-985f-1ea4614d2223,c94e1442-16c7-11ed-9b5f-1234bde3cd05,"Alliance Orthopedic, Inc.",f94db2ac-6103-4a6f-82a0-df82fdd96635,3d041c1a-cb8e-11eb-9615-121df0c29c1e
423419,99196e36-20f0-403a-aa6e-d488eecc0772,Compressus,e72ffc51-9c19-4b7b-98e2-eab4f0c94026,Compressus Inc.,99196e36-20f0-403a-aa6e-d488eecc0772,fe1dd7c7-16c7-11ed-9b5f-1234bde3cd05,"Compressus, Inc.",e72ffc51-9c19-4b7b-98e2-eab4f0c94026,fd8b2b76-cb90-11eb-9615-121df0c29c1e
